time,cmd_x,act_x,cmd_y,act_y,cmd_z,act_z,cmd_ox,act_ox,cmd_oy,act_oy,cmd_oz,act_oz,cmd_ow,act_ow,cmd_gripper,act_gripper
100.3678526878357,0.5418632626533508,0.548804450774737,0.0776052474975586,0.07565841052614015,0.15146224200725555,0.1256436031971553,0.9219512939453125,0.9256024575835304,-0.3831137418746948,-0.3784875671677261,0.0064333900809288025,0.001257297519481934,0.016950251534581184,-0.00023043144453920698,0.06213422492146492,0.034234002232551575
100.41199493408203,0.5402348041534424,0.5487741415471019,0.07855762541294098,0.0755777766873557,0.1517457813024521,0.12751919009119142,0.9210293889045715,0.9256435163298921,-0.3864017724990845,-0.3783857105661282,0.005444440990686417,0.0015197489598558938,0.016678640618920326,-0.000638329300539432,0.061340052634477615,0.034234002232551575
100.4429759979248,0.539189875125885,0.5487741415471019,0.0769745260477066,0.0755777766873557,0.1549130529165268,0.12751919009119142,0.9218056201934814,0.9256435163298921,-0.38455069065093994,-0.3783857105661282,0.006264718249440193,0.0015197489598558938,0.017585666850209236,-0.000638329300539432,0.06254736334085464,0.034234002232551575
100.48884868621826,0.5362659096717834,0.54867514161971,0.07404828071594238,0.07562281275160306,0.15578806400299072,0.1315560125737524,0.9234885573387146,0.9257901121055688,-0.38559892773628235,-0.3780216884727728,0.003750404343008995,0.0021190938647549667,0.01685662753880024,-0.0014713936865435357,0.06350955367088318,0.034234002232551575
100.5257420539856,0.5358681678771973,0.5482810420280285,0.07378550618886948,0.07579750118621226,0.15557760000228882,0.13507217772719446,0.9229012131690979,0.9259235659436004,-0.38417160511016846,-0.37768875076415187,0.003310231491923332,0.0024362008460375975,0.016082147136330605,-0.0022821770910134253,0.06505519151687622,0.034234002232551575
100.57441568374634,0.5345752835273743,0.5479203079380858,0.07273250073194504,0.07586563657880381,0.15608012676239014,0.13671560274608704,0.9228799939155579,0.9260225982583147,-0.3847094476222992,-0.3774420754080173,0.0014856569468975067,0.0023313196687566942,0.0171575378626585,-0.0029290309655077033,0.06508621573448181,0.034234002232551575
100.6110291481018,0.5339145064353943,0.5475260407401286,0.07297123968601227,0.0758583252772833,0.15611299872398376,0.13819067516808664,0.9226606488227844,0.9260979266421856,-0.38393861055374146,-0.37725258977316356,0.0020628273487091064,0.0021656663864521608,0.01685175858438015,-0.003579336170323137,0.06588073819875717,0.034234002232551575
100.66308236122131,0.5370075106620789,0.5470815553674846,0.07375572621822357,0.07572740615388684,0.155082106590271,0.1395871996780485,0.9231926798820496,0.9261323902430512,-0.38429340720176697,-0.3771624648065018,0.00547257624566555,0.0020830397161636493,0.01864788867533207,-0.0041617604623751395,0.0673220306634903,0.034234002232551575
100.70266771316528,0.5364430546760559,0.5457773176443735,0.07276900112628937,0.07522838277664268,0.15485018491744995,0.14213837531492607,0.9227598309516907,0.926144739218186,-0.38424524664878845,-0.3771174328933439,0.006173992529511452,0.0017279960518829054,0.019361358135938644,-0.005455867372024232,0.06972740590572357,0.034234002232551575
100.73784470558167,0.5378199815750122,0.5451201239049569,0.07640691846609116,0.07500143476034105,0.15659233927726746,0.1431213728203798,0.9238930940628052,0.9261486355117494,-0.3835592269897461,-0.37709971879969645,0.009327257052063942,0.0014800349206940985,0.022519676014780998,-0.006058484295513126,0.07136929780244827,0.034234002232551575
100.80487442016602,0.5389684438705444,0.5441520605258443,0.07523445785045624,0.07469647273712135,0.15559294819831848,0.144734301302331,0.9246371984481812,0.9261649739245971,-0.3823413550853729,-0.37704500848221156,0.010427946224808693,0.0011400566567724428,0.022311054170131683,-0.006970788965830847,0.06968078762292862,0.034234002232551575
100.85512161254883,0.5402655005455017,0.5438757624945654,0.07734276354312897,0.07460885657083254,0.1552596092224121,0.14537173157196837,0.9237186312675476,0.9261753819263645,-0.3828929364681244,-0.37701397986781054,0.011845044791698456,0.0010744213871192745,0.023050306364893913,-0.007270188427754264,0.07064226269721985,0.034234002232551575
100.88868689537048,0.5423427820205688,0.5438757624945654,0.07733309268951416,0.07460885657083254,0.15419849753379822,0.14537173157196837,0.9241954684257507,0.9261753819263645,-0.3821884095668793,-0.37701397986781054,0.015133855864405632,0.0010744213871192745,0.024225004017353058,-0.007270188427754264,0.07111324369907379,0.034234002232551575
100.93099308013916,0.5455143451690674,0.5437822355118404,0.07704078406095505,0.0745733976766168,0.15415610373020172,0.14627136091366594,0.9227949976921082,0.926197212340611,-0.3825796842575073,-0.37695584560749584,0.018509766086935997,0.0012258695614195043,0.025633880868554115,-0.007476694823048146,0.07250907272100449,0.034234002232551575
100.975426197052,0.5460966229438782,0.5438642818929487,0.0739886537194252,0.07466403953438444,0.15111172199249268,0.14664457837046582,0.9223440885543823,0.9262332755733277,-0.38452064990997314,-0.37686763936807427,0.01873144507408142,0.0014956825031231754,0.023154547438025475,-0.007406375204464752,0.07225149869918823,0.034234002232551575
101.01182913780212,0.5488038659095764,0.5438971094479332,0.07523108273744583,0.07477053678079533,0.14926232397556305,0.1466934737416432,0.92099928855896,0.9262690309194788,-0.3854062259197235,-0.37678004459822667,0.022776756435632706,0.0015461271429335565,0.023368384689092636,-0.007381064744304828,0.07287631183862686,0.034234002232551575
101.05376839637756,0.5484932065010071,0.543971568719443,0.07358852028846741,0.07488768251749826,0.14659173786640167,0.14676601485909624,0.9218878746032715,0.9263069105489099,-0.38505062460899353,-0.3766874715349853,0.02240966074168682,0.001630339831033206,0.02100529707968235,-0.007334097096144503,0.07235311716794968,0.034234002232551575
101.10174202919006,0.5498753190040588,0.5441102510947631,0.07307285070419312,0.07493252734440108,0.14310182631015778,0.14688349312285717,0.9224969148635864,0.9263164106006769,-0.3857795298099518,-0.37666490760988,0.025233600288629532,0.0017725597651710697,0.019659696146845818,-0.007259731465093493,0.07392741739749908,0.034234002232551575
101.13355779647827,0.5501615405082703,0.5441102510947631,0.07282701879739761,0.07493252734440108,0.13844430446624756,0.14688349312285717,0.9218364357948303,0.9263164106006769,-0.38556790351867676,-0.37666490760988,0.02576129324734211,0.0017725597651710697,0.01899039000272751,-0.007259731465093493,0.07354442775249481,0.034234002232551575
101.17677736282349,0.5496315956115723,0.5445725901303492,0.07138727605342865,0.07495188498671707,0.1360064148902893,0.14725787895251913,0.9217743873596191,0.9263037977924128,-0.3868290185928345,-0.3766981759272786,0.026742449030280113,0.0022146169165560546,0.017697514966130257,-0.0070174496795077064,0.07351070642471313,0.034234002232551575
101.21639347076416,0.5477730631828308,0.5448997507838127,0.06959281116724014,0.07490813058917295,0.13238559663295746,0.14718545686057424,0.9201207160949707,0.9262667170432337,-0.3864191770553589,-0.37679150349971935,0.025814253836870193,0.002370101173440368,0.015384742990136147,-0.00684869551297897,0.07288514077663422,0.034234002232551575
