condition,episode,episode_idx,save_idx,action_key,action_dim,action_value,path
low,episode_000004,4,2,action_values.0,0,-6.434087753295898,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000004,4,2,action_values.1,1,45.37392044067383,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000004,4,2,action_values.2,2,-43.183109283447266,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000004,4,2,action_values.3,3,-94.46682739257812,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000004,4,2,action_values.4,4,-5.196427345275879,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000004,4,2,action_values.5,5,2.671764373779297,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000004,4,3,action_values.0,0,13.73577880859375,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000004,4,3,action_values.1,1,20.969852447509766,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000004,4,3,action_values.2,2,-51.06131362915039,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000004,4,3,action_values.3,3,-95.7104721069336,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000004,4,3,action_values.4,4,15.113018989562988,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000004,4,3,action_values.5,5,36.82909393310547,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000004,4,4,action_values.0,0,-6.144313812255859,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000004,4,4,action_values.1,1,100.91462707519531,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000004,4,4,action_values.2,2,17.392749786376953,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000004,4,4,action_values.3,3,-85.85140991210938,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000004,4,4,action_values.4,4,-2.5603463649749756,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000004,4,4,action_values.5,5,49.2879638671875,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000005,5,0,action_values.0,0,-12.599858283996582,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000005,5,0,action_values.1,1,99.86515808105469,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000005,5,0,action_values.2,2,13.236137390136719,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000005,5,0,action_values.3,3,-85.96743774414062,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000005,5,0,action_values.4,4,-8.964862823486328,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000005,5,0,action_values.5,5,48.40553665161133,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000005,5,1,action_values.0,0,-11.03708553314209,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000005,5,1,action_values.1,1,34.91771697998047,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000005,5,1,action_values.2,2,-17.004226684570312,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000005,5,1,action_values.3,3,-77.85740661621094,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000005,5,1,action_values.4,4,-8.87924575805664,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000005,5,1,action_values.5,5,47.3897705078125,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000005,5,2,action_values.0,0,-6.674256324768066,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000005,5,2,action_values.1,1,45.78152084350586,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000005,5,2,action_values.2,2,-42.56496810913086,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000005,5,2,action_values.3,3,-94.39854431152344,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000005,5,2,action_values.4,4,-5.445824146270752,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000005,5,2,action_values.5,5,2.800792694091797,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000005,5,3,action_values.0,0,13.283635139465332,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000005,5,3,action_values.1,1,20.37313461303711,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000005,5,3,action_values.2,2,-52.70386505126953,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000005,5,3,action_values.3,3,-96.36688232421875,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000005,5,3,action_values.4,4,15.147364616394043,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000005,5,3,action_values.5,5,25.267498016357422,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000005,5,4,action_values.0,0,-5.603440284729004,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000005,5,4,action_values.1,1,100.56393432617188,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000005,5,4,action_values.2,2,17.175697326660156,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000005,5,4,action_values.3,3,-86.56388854980469,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000005,5,4,action_values.4,4,-2.3133645057678223,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000005,5,4,action_values.5,5,49.155487060546875,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000006,6,0,action_values.0,0,-12.56095027923584,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000006,6,0,action_values.1,1,99.92278289794922,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000006,6,0,action_values.2,2,12.936033248901367,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000006,6,0,action_values.3,3,-86.84224700927734,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000006,6,0,action_values.4,4,-8.936494827270508,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000006,6,0,action_values.5,5,48.20204162597656,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000006,6,1,action_values.0,0,-11.101821899414062,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000006,6,1,action_values.1,1,34.460426330566406,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000006,6,1,action_values.2,2,-17.51001739501953,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000006,6,1,action_values.3,3,-78.649169921875,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000006,6,1,action_values.4,4,-8.779120445251465,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000006,6,1,action_values.5,5,47.757591247558594,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000006,6,2,action_values.0,0,-7.402709007263184,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000006,6,2,action_values.1,1,45.37743377685547,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000006,6,2,action_values.2,2,-43.727935791015625,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000006,6,2,action_values.3,3,-94.15342712402344,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000006,6,2,action_values.4,4,-6.00865364074707,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000006,6,2,action_values.5,5,2.764373779296875,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000006,6,3,action_values.0,0,13.658441543579102,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000006,6,3,action_values.1,1,20.40587615966797,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000006,6,3,action_values.2,2,-52.37361145019531,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000006,6,3,action_values.3,3,-94.4932861328125,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000006,6,3,action_values.4,4,15.17712688446045,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000006,6,3,action_values.5,5,22.799236297607422,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000006,6,4,action_values.0,0,-6.395561218261719,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000006,6,4,action_values.1,1,100.4046630859375,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000006,6,4,action_values.2,2,17.84354019165039,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000006,6,4,action_values.3,3,-86.68389892578125,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000006,6,4,action_values.4,4,-3.343950033187866,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000006,6,4,action_values.5,5,49.13433837890625,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000007,7,0,action_values.0,0,-12.59773063659668,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000007,7,0,action_values.1,1,99.62157440185547,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000007,7,0,action_values.2,2,14.502063751220703,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000007,7,0,action_values.3,3,-85.94969177246094,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000007,7,0,action_values.4,4,-8.951234817504883,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000007,7,0,action_values.5,5,48.36910629272461,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000007,7,1,action_values.0,0,-10.884865760803223,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000007,7,1,action_values.1,1,34.866878509521484,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000007,7,1,action_values.2,2,-22.158634185791016,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000007,7,1,action_values.3,3,-83.81350708007812,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000007,7,1,action_values.4,4,-8.231884002685547,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000007,7,1,action_values.5,5,47.47917175292969,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000007,7,2,action_values.0,0,-8.973249435424805,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000007,7,2,action_values.1,1,46.382591247558594,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000007,7,2,action_values.2,2,-41.241004943847656,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000007,7,2,action_values.3,3,-93.60969543457031,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000007,7,2,action_values.4,4,-6.779041290283203,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000007,7,2,action_values.5,5,2.920520782470703,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000007,7,3,action_values.0,0,13.38559627532959,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000007,7,3,action_values.1,1,20.070266723632812,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000007,7,3,action_values.2,2,-52.20884323120117,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000007,7,3,action_values.3,3,-95.82149505615234,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000007,7,3,action_values.4,4,15.628251075744629,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000007,7,3,action_values.5,5,18.75960922241211,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000007,7,4,action_values.0,0,-5.761853218078613,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000007,7,4,action_values.1,1,99.97550964355469,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000007,7,4,action_values.2,2,17.165401458740234,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000007,7,4,action_values.3,3,-86.34012603759766,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000007,7,4,action_values.4,4,-2.8118953704833984,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000007,7,4,action_values.5,5,48.87873077392578,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000008,8,0,action_values.0,0,-12.580772399902344,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000008,8,0,action_values.1,1,99.82679748535156,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000008,8,0,action_values.2,2,14.044570922851562,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000008,8,0,action_values.3,3,-86.03911590576172,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000008,8,0,action_values.4,4,-8.915129661560059,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000008,8,0,action_values.5,5,48.465457916259766,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000008,8,1,action_values.0,0,-10.834918975830078,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000008,8,1,action_values.1,1,34.82698059082031,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000008,8,1,action_values.2,2,-22.13394546508789,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000008,8,1,action_values.3,3,-83.4608383178711,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000008,8,1,action_values.4,4,-8.443446159362793,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000008,8,1,action_values.5,5,47.577186584472656,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000008,8,2,action_values.0,0,-8.52299976348877,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000008,8,2,action_values.1,1,45.91481018066406,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000008,8,2,action_values.2,2,-42.24325180053711,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000008,8,2,action_values.3,3,-93.50852966308594,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000008,8,2,action_values.4,4,-6.6255998611450195,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000008,8,2,action_values.5,5,2.9003849029541016,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000008,8,3,action_values.0,0,13.366007804870605,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000008,8,3,action_values.1,1,20.828643798828125,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000008,8,3,action_values.2,2,-52.785545349121094,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000008,8,3,action_values.3,3,-95.8845443725586,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000008,8,3,action_values.4,4,14.639939308166504,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000008,8,3,action_values.5,5,14.904083251953125,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000008,8,4,action_values.0,0,-6.0743913650512695,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000008,8,4,action_values.1,1,100.09358215332031,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000008,8,4,action_values.2,2,16.845741271972656,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000008,8,4,action_values.3,3,-86.73502349853516,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000008,8,4,action_values.4,4,-3.2357020378112793,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000008,8,4,action_values.5,5,48.92584991455078,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000009,9,0,action_values.0,0,-12.679781913757324,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000009,9,0,action_values.1,1,99.6434555053711,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000009,9,0,action_values.2,2,15.046337127685547,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000009,9,0,action_values.3,3,-85.90728759765625,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000009,9,0,action_values.4,4,-9.045034408569336,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000009,9,0,action_values.5,5,48.29883575439453,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000009,9,1,action_values.0,0,-10.844300270080566,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000009,9,1,action_values.1,1,37.02021789550781,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000009,9,1,action_values.2,2,-26.96056365966797,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000009,9,1,action_values.3,3,-90.690185546875,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000009,9,1,action_values.4,4,-8.297896385192871,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000009,9,1,action_values.5,5,47.53392028808594,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000009,9,2,action_values.0,0,-9.812840461730957,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000009,9,2,action_values.1,1,47.69743347167969,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000009,9,2,action_values.2,2,-37.799747467041016,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000009,9,2,action_values.3,3,-92.2113265991211,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000009,9,2,action_values.4,4,-6.9688615798950195,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000009,9,2,action_values.5,5,2.964710235595703,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000009,9,3,action_values.0,0,12.886238098144531,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000009,9,3,action_values.1,1,23.414371490478516,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000009,9,3,action_values.2,2,-49.271697998046875,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000009,9,3,action_values.3,3,-96.72354888916016,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000009,9,3,action_values.4,4,15.854077339172363,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000009,9,3,action_values.5,5,15.683748245239258,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000009,9,4,action_values.0,0,-7.1506195068359375,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000009,9,4,action_values.1,1,100.91340637207031,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000009,9,4,action_values.2,2,17.53970718383789,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000009,9,4,action_values.3,3,-84.12173461914062,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000009,9,4,action_values.4,4,-3.7404611110687256,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000009,9,4,action_values.5,5,49.47618103027344,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt
