episode_idx,window_start_step,window_end_step,num_window_steps,eef_z_window_mean,eef_z_window_max,action.shoulder_pan.pos.mean,action.shoulder_pan.pos.std,action.shoulder_pan.pos.min,action.shoulder_pan.pos.max,state.shoulder_pan.pos.mean,state.shoulder_pan.pos.std,state.shoulder_pan.pos.min,state.shoulder_pan.pos.max,action.shoulder_lift.pos.mean,action.shoulder_lift.pos.std,action.shoulder_lift.pos.min,action.shoulder_lift.pos.max,state.shoulder_lift.pos.mean,state.shoulder_lift.pos.std,state.shoulder_lift.pos.min,state.shoulder_lift.pos.max,action.elbow_flex.pos.mean,action.elbow_flex.pos.std,action.elbow_flex.pos.min,action.elbow_flex.pos.max,state.elbow_flex.pos.mean,state.elbow_flex.pos.std,state.elbow_flex.pos.min,state.elbow_flex.pos.max,action.wrist_flex.pos.mean,action.wrist_flex.pos.std,action.wrist_flex.pos.min,action.wrist_flex.pos.max,state.wrist_flex.pos.mean,state.wrist_flex.pos.std,state.wrist_flex.pos.min,state.wrist_flex.pos.max,action.wrist_roll.pos.mean,action.wrist_roll.pos.std,action.wrist_roll.pos.min,action.wrist_roll.pos.max,state.wrist_roll.pos.mean,state.wrist_roll.pos.std,state.wrist_roll.pos.min,state.wrist_roll.pos.max,action.gripper.pos.mean,action.gripper.pos.std,action.gripper.pos.min,action.gripper.pos.max,state.gripper.pos.mean,state.gripper.pos.std,state.gripper.pos.min,state.gripper.pos.max,num_steps,eef_z_start,eef_z_min,eef_z_max,eef_z_end,eef_z_range,peak_episode_step,peak_frame_index,video_path,found,cx,cy,area,fill_ratio,aspect,num_found_frames,reason,grid_x,grid_y,grid_id,grid_center_cx,grid_center_cy,trajectory_label,auto_region_idx,auto_region_id,auto_region_center_cx,auto_region_center_cy
50,84,94,11,0.005626064159175303,0.012029120935469928,-12.745032917369496,0.024319141853949868,-12.771673202514648,-12.722832679748535,-12.447552767666904,0.06341591373161819,-12.576313018798828,-12.380952835083008,35.86063003540039,0.3990550989268731,35.492576599121094,36.7071533203125,34.68276526711204,0.28994931061324564,34.375,35.15625,-11.795700506730514,1.924891449151456,-15.687789916992188,-9.969088554382324,-12.376713752746582,2.1559649516017165,-16.591115951538086,-9.882139205932617,-70.53417830033736,2.5097772485531213,-75.2718505859375,-67.61981201171875,100.0,0.0,100.0,100.0,-11.737151666121049,0.01883752627888072,-11.746031761169434,-11.69719123840332,-11.30647087097168,0.0,-11.30647087097168,-11.30647087097168,36.82955915277655,12.27993809647641,9.296781539916992,46.483909606933594,45.72685519131747,1.066894173294836,42.70353317260742,46.2365608215332,232,0.01637074760554663,0.002304999052335957,0.06379427041573027,0.016370780643849434,0.06148927136339431,129,129,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,449.54870806573433,281.51613005174363,2361.25,0.88173268276576,0.8406954887218046,4,,3,2,cell_x03_y02,474.0,257.5,low,3,region_03,468.66994071425074,296.78960677673695
51,173,183,11,0.061336124896832205,0.06648237557847156,10.942390962080522,1.4887460580974938,8.229548454284668,12.722832679748535,9.339549107985063,1.9372262770483868,6.031745910644531,11.89255142211914,32.42546896501021,3.3341259906837495,27.125505447387695,37.65182113647461,33.16761328957298,2.710364685739839,28.38541603088379,36.19791793823242,-49.297457261519,0.6282172919092032,-50.463680267333984,-48.53168487548828,-40.34451675415039,0.0,-40.34451675415039,-40.34451675415039,-97.53231048583984,0.1920670813805719,-97.74466705322266,-97.01973724365234,100.0,0.0,100.0,100.0,16.439116391268644,1.709015283481605,13.308913230895996,18.485958099365234,13.157953175631436,2.2469758437996923,9.450549125671387,16.33699607849121,3.8032288551330566,0.034264572339456636,3.6948747634887695,3.8140642642974854,20.967741012573242,0.0,20.967741012573242,20.967741012573242,260,0.016178794012069966,-8.292147199392974e-05,0.07069588109928879,0.016569779296167222,0.07077880257128272,218,218,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,481.65431703965214,245.56425891637525,2372.5,0.8748662019632414,0.849624060150376,4,,3,2,cell_x03_y02,474.0,257.5,low,4,region_04,489.19401149197955,242.69788429086742
52,124,134,11,0.06389997624722679,0.0711931148058801,12.243312402205033,0.8575994111972134,10.378510475158691,13.113553047180176,11.08891114321622,1.3546744654779825,8.424908638000488,12.527472496032715,32.9039381200617,3.8515067533140086,27.26045799255371,38.7314453125,34.375,3.724463033134373,27.86458396911621,39.32291793823242,-51.35590848055753,1.4656735404078822,-53.86398696899414,-49.92272186279297,-40.51484922929244,0.6981457936414771,-42.27863311767578,-40.10274887084961,-98.5574625188654,0.2625931405244923,-98.952880859375,-98.3084945678711,100.0,0.0,100.0,100.0,9.042068914933639,0.6556791498177077,7.496947288513184,9.4993896484375,6.893106764013117,1.4274596626098526,4.224664211273193,8.424908638000488,3.7057101726531982,0.034264572339456636,3.6948747634887695,3.8140642642974854,20.967741012573242,0.0,20.967741012573242,20.967741012573242,209,0.016563362937535672,0.0032830674248863073,0.07752243558884142,0.01656344152255651,0.07423936816395511,169,169,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,406.0875128175774,275.15000274410625,2268.25,0.886069749216301,0.7586206896551724,4,,2,2,cell_x02_y02,410.0,257.5,low,2,region_02,417.78522201713685,260.72548877619903
53,143,153,11,0.06509537259051111,0.06590884945681508,12.651792786338113,2.2132253246590228,8.620268821716309,15.702075958251953,10.152070132168857,2.907840318321609,5.006104946136475,13.894993782043457,59.28106966885653,2.1253088345896796,55.4655876159668,61.943321228027344,58.49905291470614,0.7325639552480294,56.640625,58.984375,-36.67978078668768,0.5097194117193814,-37.789798736572266,-36.32148361206055,-26.080387115478516,0.0,-26.080387115478516,-26.080387115478516,-98.27188457142223,0.1923471283253827,-98.71123504638672,-97.9863052368164,100.0,0.0,100.0,100.0,7.141747084530917,2.283414470950593,2.9059829711914062,10.183150291442871,3.1768231364813717,3.011305087922109,-1.831501841545105,7.350427150726318,3.597356081008911,0.04597074778259042,3.5756852626800537,3.6948747634887695,21.05851069363681,0.029623318618240243,21.044546127319336,21.12135124206543,231,0.016370813630627687,0.004339997098473686,0.0703886003166004,0.016466971480586193,0.06604860321812671,188,188,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,351.27875890515725,294.19230211226864,2197.0,0.9018883415435139,0.7241379310344828,4,,1,3,cell_x01_y03,346.0,312.5,low,0,region_00,346.15701112213765,289.9333701554038
54,85,95,11,0.00431961633746119,0.004872678292476701,-14.698634667830033,0.032017433640814275,-14.774114608764648,-14.676434516906738,-14.5077147917314,0.03819439033890083,-14.529914855957031,-14.432234764099121,39.320329839533024,1.1102758092289526,38.596492767333984,42.105262756347656,37.21590874411843,0.22081900468664958,36.84895706176758,37.76041793823242,-11.205564065413041,0.959016653107557,-13.446677207946777,-10.278206825256348,-9.673342964865945,0.039622397541580416,-9.76125717163086,-9.640375137329102,-69.28934756192294,0.07749356733911211,-69.39186096191406,-69.15022277832031,100.0,0.0,100.0,100.0,-14.303474339571865,0.07587078401855413,-14.383394241333008,-14.188034057617188,-13.894993782043457,0.0,-13.894993782043457,-13.894993782043457,3.6298623085021973,0.3106570575847287,2.9797377586364746,3.8140642642974854,25.47828483581543,6.62549700942199,20.967741012573242,40.01536178588867,224,0.016274603258975465,0.0040219434294000295,0.07647791259438244,0.016660023442758742,0.07245596916498241,130,130,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,461.1704892547559,290.3626945417338,2439.5,0.8647218366452367,0.820572764465225,4,,3,3,cell_x03_y03,474.0,312.5,low,3,region_03,468.66994071425074,296.78960677673695
55,140,150,11,0.07070609300349187,0.0746318998868984,9.805749589746648,1.3523877847302754,7.643467426300049,11.843711853027344,8.424908464605158,1.3662523166027434,6.1782660484313965,10.573870658874512,38.179365158081055,4.013859615903757,31.03913688659668,43.31983947753906,39.086173664439805,2.527772540599389,33.85416793823242,41.14583206176758,-50.063228607177734,0.5452748491666621,-51.15919494628906,-49.304481506347656,-40.108245156028055,0.5439433611954444,-40.40495681762695,-38.59172058105469,-96.93186465176669,0.20737139198697624,-97.18083190917969,-96.61699676513672,100.0,0.0,100.0,100.0,11.199911204251377,1.4930304455477128,8.815629005432129,13.55311393737793,8.478188384662975,1.488613678698429,6.080585956573486,10.818070411682129,4.290822332555598,1.0010887516124736,3.6948747634887695,7.032181262969971,20.967741012573242,0.0,20.967741012573242,20.967741012573242,237,0.016466450491905926,0.00510961440219182,0.08326639649546375,0.01569460140962195,0.07815678209327193,185,185,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,415.1079542796258,260.14807845255564,2299.25,0.9009600313479624,0.7586206896551724,4,,2,2,cell_x02_y02,410.0,257.5,low,2,region_02,417.78522201713685,260.72548877619903
56,134,144,11,0.07059417181739697,0.07154459181955489,13.193473295731978,2.0139715936514775,9.4993896484375,15.55555534362793,11.155511075800115,2.4211749458332643,7.008546829223633,14.627594947814941,46.3992146578702,2.6148174078058726,41.835357666015625,49.122806549072266,45.6912876475941,0.9164402749287136,43.22916793823242,46.22395706176758,-41.52030355280096,0.6599425027406441,-42.812984466552734,-40.95826721191406,-35.93230438232422,0.0,-35.93230438232422,-35.93230438232422,-99.35561786998402,0.2428611863283204,-99.75835418701172,-99.11397552490234,100.0,0.0,100.0,100.0,11.825951836325906,1.9128022800967732,8.424908638000488,14.188034057617188,8.340548168529164,2.4001826917286815,4.175824165344238,11.79487133026123,3.5540144443511963,0.04597074778259042,3.456495761871338,3.5756852626800537,20.967741012573242,0.0,20.967741012573242,20.967741012573242,221,0.015967095193273856,0.0014990763451115385,0.07436559304535745,0.016178430893026424,0.07286651670024591,179,179,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,440.5051442087133,236.85776956682773,2346.5,0.8573876197494472,0.7863822326125074,4,,2,2,cell_x02_y02,410.0,257.5,low,2,region_02,417.78522201713685,260.72548877619903
57,138,148,11,0.05962797692799366,0.06085757744983718,10.65823052146218,1.9594862639026045,7.252747058868408,13.406593322753906,8.691308455033736,2.1622774754035268,5.103785037994385,11.99023151397705,36.204146818681195,2.781284097805936,30.904184341430664,39.40620803833008,36.64772727272727,1.800254650361534,32.55208206176758,38.28125,-49.430939414284445,1.5603736383461473,-52.39567184448242,-47.29520797729492,-37.38289607654918,1.0531976019853386,-40.04230880737305,-36.77848434448242,-100.0,0.0,-100.0,-100.0,100.0,0.0,100.0,100.0,13.979353904724121,2.1112023428352957,10.427350044250488,16.97191619873047,10.285270300778476,2.4413324009447805,6.031745910644531,13.94383430480957,3.532343626022339,0.057335596005417086,3.456495761871338,3.5756852626800537,20.967741012573242,0.0,20.967741012573242,20.967741012573242,223,0.01598695584778613,0.0006013507139846497,0.07502694382479652,0.01617847297258304,0.07442559311081187,183,183,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,449.6669351632879,249.54528763374333,2320.75,0.9173438101523401,0.7738959467634603,4,,3,2,cell_x03_y02,474.0,257.5,low,2,region_02,417.78522201713685,260.72548877619903
58,135,145,11,0.06149117792635703,0.06403195258377381,8.016427907076748,1.7501165701236465,5.15262508392334,10.525030136108398,6.124986085024747,2.152436105334058,2.3199024200439453,9.10866928100586,36.388173363425516,3.6508848319875438,29.959514617919922,41.565452575683594,37.32244283502752,2.9222587402994553,32.03125,40.36458206176758,-50.0632289539684,2.0165073133718723,-53.47758865356445,-47.21792984008789,-37.65213324806907,1.4046131440017104,-40.76760482788086,-36.65760040283203,-97.3638916015625,0.06038225188876345,-97.42247009277344,-97.2613754272461,100.0,0.0,100.0,100.0,8.997668873180043,1.908695844363274,5.885225772857666,11.89255142211914,5.454545400359414,2.3846584955234023,1.3431013822555542,8.913309097290039,3.60819149017334,0.053082447214253946,3.5756852626800537,3.6948747634887695,20.967741012573242,0.0,20.967741012573242,20.967741012573242,217,0.0157961721782795,0.0018701938219018582,0.07218865248280781,0.015892321917321303,0.07031845866090596,180,180,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,413.60385743430595,258.32116195441495,2282.25,0.8377777777777777,0.75,4,,2,2,cell_x02_y02,410.0,257.5,low,2,region_02,417.78522201713685,260.72548877619903
59,126,136,11,0.06928963477362525,0.06969204776029492,7.390387361699885,2.4815375328147384,3.247863292694092,10.866910934448242,5.054945057088679,2.54582281975661,1.196581244468689,9.10866928100586,58.48362142389471,2.095641121591682,54.116058349609375,60.59379196166992,57.44555005160245,0.49912882133947806,55.98958206176758,57.68229293823242,-39.461851986971766,0.3583663478212813,-39.95363235473633,-39.026275634765625,-28.31671142578125,0.0,-28.31671142578125,-28.31671142578125,-98.81375260786577,0.25492343079054464,-99.11397552490234,-98.46959686279297,100.0,0.0,100.0,100.0,3.3499833060936495,2.6557536322413164,-1.0012210607528687,7.155066967010498,-0.07326009463180196,2.096970476331386,-2.222222328186035,3.7362637519836426,3.5431790351867676,0.053082447214253946,3.456495761871338,3.5756852626800537,21.274961471557617,0.0,21.274961471557617,21.274961471557617,206,0.01579710629520964,0.002473455225788221,0.07862724628661247,0.01598616085722865,0.07615379106082425,171,171,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,345.4520744478119,268.3518468498384,2174.5,0.9136186371100163,0.7068965517241379,4,,1,2,cell_x01_y02,346.0,257.5,low,0,region_00,346.15701112213765,289.9333701554038
60,175,185,11,0.05505251043043742,0.05752830507362811,11.302031256935813,1.290751465130718,9.059828758239746,13.064713478088379,9.97002987428145,1.3878689558528146,7.741147518157959,12.136752128601074,26.499816027554598,4.835505960499133,18.08367156982422,32.38866424560547,28.456439278342508,3.76167248370844,20.96354103088379,32.8125,-52.49402826482599,2.3967121114481613,-56.64605712890625,-49.304481506347656,-40.97090530395508,1.6076729961065845,-44.031429290771484,-38.53127670288086,-94.70581956343217,0.03587100388206067,-94.76439666748047,-94.68385314941406,100.0,0.0,100.0,100.0,10.724830627441406,1.2981226810096165,8.571428298950195,12.673993110656738,8.256188089197332,1.334352476464883,6.129426002502441,10.378510475158691,3.2939646244049072,0.057335596005417086,3.2181167602539062,3.337306261062622,21.02359927784313,0.03420606195706211,20.967741012573242,21.044546127319336,269,0.013452959804892708,0.0029806194071631403,0.07935159237588431,0.015802729994743678,0.07637097296872117,220,220,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-002.mp4,True,416.35369458543823,262.15774892762846,2261.5,0.8801920062695925,0.760666277030976,4,,2,2,cell_x02_y02,410.0,257.5,low,2,region_02,417.78522201713685,260.72548877619903
