abs_diff,cohens_d,diff_ci95_hi,diff_ci95_lo,label_a,label_b,mean_a,mean_b,metric,n_a,n_b,ratio
-0.012743795864998006,-1.254581385636276,-0.004679159439274555,-0.021576752027401995,high,low,0.1232835073200856,0.11053971145508759,eef_displacement_range,10,10,0.8966301729377917
-0.0005429127644797499,-0.5355976216084997,0.0002835414474424963,-0.001405190866821073,high,low,0.1202410701298428,0.11969815736536304,eef_height_final,10,10,0.9954847980083555
-0.024717119143828237,-3.464722884393688,-0.018929187371744642,-0.03037163287278924,high,low,0.2331079304916269,0.20839081134779866,eef_height_max,10,10,0.8939670648211314
-0.011587983650048234,-3.062616842453463,-0.008475536099851008,-0.014593320142557176,high,low,0.17354434017342732,0.16195635652337909,eef_height_mean,10,10,0.9332275372925246
0.00022221841349676086,0.8768053553534316,0.00043563108278029164,1.3252575590809452e-05,high,low,0.11871807205764295,0.11894029047113971,eef_height_min,10,10,1.001871816067487
-0.024939337557325025,-3.53914366010059,-0.019214679946179727,-0.03054153076883647,high,low,0.11438985843398394,0.08945052087665892,eef_height_range,10,10,0.781979489103811
-0.0005294499999786071,-0.18927091878689103,0.0018529829681619829,-0.0029178252414392945,high,low,0.002201469298786547,0.0016720192988079398,eef_pos_endpoint_delta,10,10,0.7595026215915638
-0.09375095886862533,-0.7987493492159939,0.005444511435475488,-0.18986266769958915,high,low,0.3732065786789747,0.2794556198103494,eef_pos_max_speed,10,10,0.7487960777957536
-0.08299364864566333,-1.8802685347129913,-0.04670753955611912,-0.11957761517576873,high,low,0.48598865641548983,0.4029950077698265,eef_pos_mean_jerk,10,10,0.8292271931816843
-0.00582521506358126,-0.9895213352933669,-0.0008918256049614649,-0.010589392629594326,high,low,0.0621858056786466,0.05636059061506534,eef_pos_mean_speed,10,10,0.9063256628539886
-0.14502652774620461,-1.2806137006918912,-0.0504716887536784,-0.23472724780743373,high,low,1.3398399806797587,1.1948134529335541,eef_pos_p95_jerk,10,10,0.891758322818364
0.0009025756513433847,0.05096503338487433,0.016034555832832934,-0.01420411392294442,high,low,0.16019723665116403,0.16109981230250742,eef_pos_p95_speed,10,10,1.0056341520857022
-0.16427735035124774,-2.9064527507357893,-0.11731823766250414,-0.20994584221901197,high,low,0.6103699647439058,0.44609261439265807,eef_pos_path_len,10,10,0.7308561083461322
-0.15286286326291698,-0.04910847075088987,2.5940368049486158,-2.7365820629807036,high,low,7.693907747784836,7.541044884521919,eef_pos_speed_spikiness,10,10,0.9801319604971547
-0.9004791340966163,-0.34041046543037523,1.4937183406105867,-3.072696246306373,high,low,3.4064200486385836,2.5059409145419673,state_endpoint_delta,10,10,0.735652350973854
106.17159994077531,1.1106948930051899,193.18782926089952,35.33650042017989,high,low,189.04206534582278,295.2136652865981,state_max_speed,10,10,1.5616294962760524
53.46698210968566,1.29465705719063,90.85964280984587,19.68358579156349,high,low,262.8903906022922,316.35737271197786,state_mean_jerk,10,10,1.2033812722677193
3.6177808518413244,1.3961468206107626,5.820517319608996,1.4869518793258472,high,low,36.348866426849476,39.9666472786908,state_mean_speed,10,10,1.099529399579122
47.94367264223479,0.32605690617025157,172.67331286093585,-69.60717258306916,high,low,799.0243262273365,846.9679988695713,state_p95_jerk,10,10,1.0600027697129135
20.38132524414057,1.515521234384793,31.608752906633786,9.06605790382259,high,low,96.28087975192263,116.6622049960632,state_p95_speed,10,10,1.211686113530934
-40.45869334842206,-1.6441441498062304,-19.760255599628888,-60.97750089286378,high,low,356.7387722125519,316.28007886412985,state_path_len,10,10,0.8865873392556786
3.322226247164271,0.9767585611107699,6.442084413175467,0.8495341129145201,high,low,6.059477540049719,9.38170378721399,state_speed_spikiness,10,10,1.5482694208739187
